4853.64	2.47625
4855.06	2.35754
4856.47	2.22916
4857.89	2.0854
4859.3	1.91881
4860.72	1.7874
4862.13	1.77827
4863.55	1.91239
4864.96	2.08466
4866.38	2.23011
4867.79	2.3577
4869.21	2.46624
4870.62	2.56472
4872.04	2.65754
4873.45	2.73537
4874.87	2.80691
4876.28	2.87405
4877.7	2.92139
4879.11	2.97974
4880.53	3.02621
4881.94	3.05806
4883.36	3.09551
4884.78	3.12
4886.19	3.14453
4887.61	3.16825
4889.02	3.17649
4890.44	3.18753
4891.85	3.20322
4893.27	3.21749
4894.68	3.2398
4896.1	3.24564
4897.51	3.24955
4898.93	3.26095
4900.34	3.26644
4901.76	3.2728
4903.17	3.27346
4904.59	3.28121
4906	3.28582
4907.42	3.28734
4908.83	3.28548
4910.25	3.28454
4911.66	3.28682
4913.08	3.2883
4914.49	3.29237
4915.91	3.28963
4917.32	3.29105
4918.74	3.27799
4920.16	3.25744
4921.57	3.24617
4922.99	3.23465
4924.4	3.23169
4925.82	3.25649
4927.23	3.29138
4928.65	3.29031
4930.06	3.28616
4931.48	3.27971
4932.89	3.27565
4934.31	3.27293
4935.72	3.28177
4937.14	3.28408
4938.55	3.28326
4939.97	3.286
4941.38	3.28683
4942.8	3.2826
4944.21	3.28669
4945.63	3.28443
4947.05	3.27917
4948.46	3.27612
4949.88	3.279
4951.29	3.27654
4952.71	3.26923
4954.12	3.26202
4955.54	3.25397
4956.95	3.2483
4958.37	3.24742
4959.78	3.26038
4961.2	3.26128
4962.61	3.25522
4964.03	3.26725
4965.44	3.25754
4966.86	3.24409
4968.27	3.24748
4969.69	3.24874
4971.1	3.25263
4972.52	3.25828
4973.93	3.25884
4975.35	3.25135
4976.76	3.25468
4978.18	3.24959
4979.6	3.24306
4981.01	3.24211
4982.43	3.2387
4983.84	3.23212
4985.26	3.23332
4986.67	3.23749
4988.09	3.23338
4989.5	3.2328
4990.92	3.22252
4992.33	3.23355
4993.75	3.23292
4995.16	3.2326
4996.58	3.22505
4997.99	3.21364
4999.41	3.20977
5000.82	3.20319
5002.24	3.19547
5003.65	3.20086
5005.07	3.20698
5006.48	3.19936
5007.9	3.19726
5009.31	3.19948
5010.73	3.1941
5012.14	3.1881
5013.56	3.18302
5014.98	3.16679
5016.39	3.14563
5017.81	3.13171
5019.22	3.12412
5020.64	3.14302
5022.05	3.16915
5023.47	3.16781
5024.88	3.16808
5026.3	3.17362
5027.71	3.16858
5029.13	3.16362
5030.54	3.16645
5031.96	3.16593
5033.37	3.16115
5034.79	3.15308
5036.2	3.14045
5037.62	3.13137
5039.03	3.1252
5040.45	3.12796
5041.86	3.12825
5043.28	3.13821
5044.69	3.14645
5046.11	3.15273
5047.53	3.14439
5048.94	3.14254
5050.36	3.1434
5051.77	3.13196
5053.19	3.12674
5054.6	3.12434
5056.02	3.1231
5057.43	3.12527
5058.85	3.13798
5060.26	3.14458
5061.68	3.14571
5063.09	3.14879
5064.51	3.14494
5065.92	3.13965
5067.34	3.13562
5068.75	3.13557
5070.17	3.13985
5071.58	3.13909
5073	3.13651
5074.41	3.13583
5075.83	3.13428
5077.24	3.13429
5078.66	3.13641
5080.07	3.1345
5081.49	3.13126
5082.9	3.13287
5084.32	3.13521
5085.73	3.13866
5087.15	3.13559
5088.57	3.13415
5089.98	3.13612
5091.4	3.13323
5092.81	3.12945
5094.23	3.13417
5095.64	3.13255
5097.06	3.13253
5098.47	3.1309
5099.89	3.12504
5101.3	3.12151
5102.72	3.1251
5104.13	3.13025
5105.55	3.13145
5106.96	3.13252
5108.38	3.13429
5109.79	3.13044
5111.21	3.1284
5112.62	3.12685
5114.04	3.12482
5115.45	3.12545
5116.87	3.12717
5118.28	3.1268
5119.7	3.12479
5121.11	3.1227
5122.53	3.11972
5123.95	3.11437
5125.36	3.11177
5126.78	3.11187
5128.19	3.11016
5129.61	3.10946
5131.02	3.10921
5132.44	3.10602
5133.85	3.10222
5135.27	3.09992
5136.68	3.10089
5138.1	3.1022
5139.51	3.09892
5140.93	3.09618
5142.34	3.09418
